YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,COUNTY,ST,BIA_CODE,TRIBE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,Location 1
01/01/2003 12:00:00 AM,00656DCRBNBOMAG,PREPA-SOUTH COAST POWER PLANT,PR-127 KM 15.7,GUAYANILLA,PR,,,NO,4911,4911,,,,,221112,221112,,,,,1.30E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.78,0,0,0,0,0,0,0,0,0,0,0.78,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.78,,,0.78,,0,,,,,,,0.78,0,1.11,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.0001, -66.7536)"
01/01/2003 12:00:00 AM,00656DCRBNBOMAG,PREPA-SOUTH COAST POWER PLANT,PR-127 KM 15.7,GUAYANILLA,PR,,,NO,4911,4911,,,,,221112,221112,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,5.7,0,0,0,0,0,0,0,0,0,0,5.7,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,5.7,,,5.7,,0,,,,,,,5.7,0,1.11,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.0001, -66.7536)"
01/01/2003 12:00:00 AM,00950PRPPLPR165,PREPA - PALO SECO STEAM PLANT,PR-165 KM. 31.8,TOA BAJA,PR,,,NO,4911,4911,,,,,221112,221112,,,,,1.30E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.45,0.5,0,0,0,0,0,0,0,0,0,0.95,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.95,,,0.95,,0,,,,,,,0.95,0,1.07,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.456057, -66.146833)"
01/01/2003 12:00:00 AM,00950PRPPLPR165,PREPA - PALO SECO STEAM PLANT,PR-165 KM. 31.8,TOA BAJA,PR,,,NO,4911,4911,,,,,221112,221112,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,4.2,1,0,0,0,0,0,0,0,0,0,5.2,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,5.2,,,5.2,,0,,,,,,,5.2,0,1.07,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.456057, -66.146833)"
01/01/2003 12:00:00 AM,00693PRPVGPR2KM,PREPA-VEGA BAJA GAS TURBINES P OWER PLANT,PR-2 KM 380,VEGA BAJA,PR,,,NO,4911,4911,,,,,221119,221119,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,0,,,,,,,,,0,0,1.31,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.445975, -66.391282)"
01/01/2003 12:00:00 AM,00617THPJHHIGHW,PFIZER PHARMACEUTICALS LLC - ARECIBO,"PR-2,  KM 600",ARECIBO,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.004,0,0,0,0,0,0,0,0,0,0,0.004,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.004,,,0.004,,,,,,,,,0.004,,0,PFIZER INC,1326495,"(18.4292, -66.5901)"
01/01/2003 12:00:00 AM,00617THPJHHIGHW,PFIZER PHARMACEUTICALS LLC - ARECIBO,"PR-2,  KM 600",ARECIBO,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,1359,1206,0,0,0,0,0,0,0,0,0,0,2565,,0,0,,,,,,,,,,,,,,,,,,0,3175200,,,,,3175200,,,0,0,,2009140,0,0,0,2009140,2565,,,2565,,,,,,3175200,853700,2009140,6040605,,0.98,PFIZER INC,1326495,"(18.4292, -66.5901)"
01/01/2003 12:00:00 AM,00617THPJHHIGHW,PFIZER PHARMACEUTICALS LLC - ARECIBO,"PR-2,  KM 600",ARECIBO,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,POLYCHLORINATED BIPHENYLS,1336363,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,340,0,0,0,340,0,,,0,,,,,,,,340,340,0,0,PFIZER INC,1326495,"(18.4292, -66.5901)"
01/01/2003 12:00:00 AM,00617THPJHHIGHW,PFIZER PHARMACEUTICALS LLC - ARECIBO,"PR-2,  KM 600",ARECIBO,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0.005,0.027,0,0,0,0,0,0,0,0,0,0,0.032,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.032,,,0.031,,,,,,,0,0,0.031,,0,PFIZER INC,1326495,"(18.4292, -66.5901)"
01/01/2003 12:00:00 AM,00754LNCMNURBAP,LANCO MANUFACTURING CORP,URB.APONTE #5,SAN LORENZO,PR,,,NO,2851,2851,,,,,325510,325510,,,,,1.30E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,81,0,0,0,0,0,0,0,0,0,0,0,81,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,81,,,81,,,,,,,,,81,,1.02,NA,NA,"(18.193248, -65.94819)"
01/01/2003 12:00:00 AM,00608DCRBNRD3KM,IDI CARIBE INC,PR3 KM 151.8 AGUIRRE,SALINAS,PR,,,NO,3087,3087,,,,,325991,325991,,,,,1.30E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,250,,0,0,,,,,,,,,,,,,,,,,250,250,,,,,,0,,,0,0,,,0,0,0,0,500,,,,,,,,,,,,0,10,1.13,NA,NA,"(17.972778, -66.231944)"
01/01/2003 12:00:00 AM,00612PRPCMPR681,PREPA-CAMBALACHE COMBUSTION TURBINE PLANT,PR-681 KM. 0.5,ARECIBO,PR,,,NO,4911,4911,,,,,221112,221112,,,,,1.30E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,0,,0,,,,,,,0,0,0.98,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.4732, -66.6999)"
01/01/2003 12:00:00 AM,00612PRPCMPR681,PREPA-CAMBALACHE COMBUSTION TURBINE PLANT,PR-681 KM. 0.5,ARECIBO,PR,,,NO,4911,4911,,,,,221112,221112,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,0,,0,,,,,,,0,0,0.98,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.4732, -66.6999)"
01/01/2003 12:00:00 AM,00747LCTTPNO9VQ,HENKEL PUERTO RICO INC,QUILICHINI AVE #9,SABANA GRANDE,PR,,,NO,2891,2891,,,,,325520,325520,,,,,1.30E+12,TOLUENE DIISOCYANATE (MIXED ISOMERS),26471625,NO,TRI,NO,0,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,HENKEL CORP,51441731,"(18.077222, -66.962222)"
01/01/2003 12:00:00 AM,00654NQSTNROAD3,BAXTER HEALTHCARE OF PR (FORMER BAXTER HEALTHCARE CORP OF PR,RD # 3 KM 1425,GUAYAMA,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,DIMETHYL SULFATE,77781,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,0,,,,,,,,,0,0,1.13,BAXTER INTERNATIONAL INC,5083209,"(17.9631, -66.1503)"
01/01/2003 12:00:00 AM,00671LFSVRHIGHW,HERSHEY PUERTO RICO INC,RD # 30 KM 21.2,LAS PIEDRAS,PR,,,NO,2067,2067,,,,,311340,311340,,,,,1.30E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,HERSHEY CO,91007252,"(18.181071, -65.839607)"
01/01/2003 12:00:00 AM,00671LFSVRHIGHW,HERSHEY PUERTO RICO INC,RD # 30 KM 21.2,LAS PIEDRAS,PR,,,NO,2067,2067,,,,,311340,311340,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,HERSHEY CO,91007252,"(18.181071, -65.839607)"
01/01/2003 12:00:00 AM,00754LNCMNURBAP,LANCO MANUFACTURING CORP,URB.APONTE #5,SAN LORENZO,PR,,,NO,2851,2851,,,,,325510,325510,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,1.02,NA,NA,"(18.193248, -65.94819)"
01/01/2003 12:00:00 AM,00791SMLSS3ST83,SEAMLESS TEXTILES,RD #3 KM. 83.6,HUMACAO,PR,,,NO,2342,2342,,,,,313312,313312,,,,,1.30E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,69,0,0,0,0,0,0,0,0,0,0,69,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,69,,,,,,,,,,,,0,,,HANES BRANDS INC.,621454722,"(18.138472, -65.827179)"
01/01/2003 12:00:00 AM,00791SMLSS3ST83,SEAMLESS TEXTILES,RD #3 KM. 83.6,HUMACAO,PR,,,NO,2342,2342,,,,,313312,313312,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,6084.12,0,0,0,0,0,0,0,0,0,0,6084.12,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,6084.12,,,,,,,,,,,,0,,,HANES BRANDS INC.,621454722,"(18.138472, -65.827179)"
01/01/2003 12:00:00 AM,00715ZMMRCTURPE,ZIMMER MANUFACTURING BV,RD 1 KM 123.4 TURPEAUX INDUSTRIAL PARK,PONCE,PR,,,NO,3842,3842,,,,,339113,339113,,,,,1.30E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,2,0,0,0,0,0,0,0,0,0,0,2,0,,0,,,,,,,,,,12,,,,,,,,12,,,,,30169,30169,,,0,0,,,0,0,0,0,14,,,,,12,,,,30169,,,30181,,1.1,ZIMMER HOLDINGS INC,786133579,"(18.01, -66.57389)"
01/01/2003 12:00:00 AM,00715ZMMRCTURPE,ZIMMER MANUFACTURING BV,RD 1 KM 123.4 TURPEAUX INDUSTRIAL PARK,PONCE,PR,,,NO,3842,3842,,,,,339113,339113,,,,,1.30E+12,COBALT,7440484,YES,TRI,YES,1,YES,R,Pounds,0,2,0,0,0,0,0,0,0,0,0,0,2,0,,0,,,,,,,,,,12,,,,,,,,12,,,,,28011,28011,,,0,0,,,0,0,0,0,14,,,,,12,,,,28191,,,28203,,1.1,ZIMMER HOLDINGS INC,786133579,"(18.01, -66.57389)"
01/01/2003 12:00:00 AM,00603MCRNTRD11K,MICRON TECHNOLOGY PUERTO RICO INC,RD 110 KM 5.9 LOT # 10,AGUADILLA,PR,,,NO,3674,3674,,,,,334413,334413,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,16,,,,,,16,,63,,,,63,,,0,0,,,0,0,0,0,16,,,0,16,,,,,63,,,79,,0,MICRON TECHNOLOGY INC,93120871,"(18.472029, -67.103341)"
01/01/2003 12:00:00 AM,00602SMRTMRD115,SMART MODULAR TECHNOLOGIES OF PUERTO RICO,RD 115 KM 226 AGUADA INDUSTRIAL PARK,AGUADA,PR,,,NO,3672,3672,,,,,334412,334412,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,27.1,0,0,0,0,0,0,0,0,0,0,0,27.1,0,,0,,,,,,,,,,,,,,,,,,0,,19800,,,,19800,,,0,0,,,0,0,0,0,27.1,,,27.1,,0,,,,19800,,,19827.1,,1,SMART MODULAR TECHNOLOGIES,NA,"(18.380797, -67.191301)"
01/01/2003 12:00:00 AM,00683BXTRHRD122,FENWAL INTERNATIONAL INC,RD 122 KM 0.5,SAN GERMAN,PR,,,NO,3841,3841,,,,,325412,325412,,,,,1.30E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,750,4074.05,0,0,0,0,0,0,0,0,0,0,4824.05,,0,0,,,,,,,,,,,,,,,,,,0,250,,,,,250,,,0,0,,,0,0,0,0,4824.05,,,5043,,,,,,20,,,5063,0,0,FENWAL INTERNATIONAL INC,794519020,"(18.08467, -67.031622)"
01/01/2003 12:00:00 AM,00640WSTNGROADN,EATON ELECTRICAL OF PUERTO RICO INC,RD 14 KM. 32,COAMO,PR,,,NO,3625,3625,,,,,335314,335314,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,25,,,,25,,,0,0,,,0,0,0,0,0,,,,,,,,,25,,,25,,1.1,EATON CORP,830991832,"(18.06955, -66.362308)"
01/01/2003 12:00:00 AM,00640WSTNGROADN,EATON ELECTRICAL OF PUERTO RICO INC,RD 14 KM. 32,COAMO,PR,,,NO,3625,3625,,,,,335314,335314,,,,,1.30E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,6,112,0,0,0,0,0,0,0,0,0,0,118,,0,0,,,,,,,,,,,68,,,,,,,68,,,,,,0,,,0,0,,,0,0,0,0,186,,,118,68,,,,,,,,186,,1.1,EATON CORP,830991832,"(18.06955, -66.362308)"
01/01/2003 12:00:00 AM,00740STNRCPTORE,"STANRIC, INC.",RD 195 KM. 1.5 PUERTO REAL INDUSTRIAL PARK,FAJARDO,PR,,,NO,3714,3714,,,,,336000,336000,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0.76,0,0,0,0,0,0,0,0,0,0,0.76,0,,0,,,,,,,,,,,,,,,,,,0,,2558.4,,,,2558.4,,,0,0,,,0,0,0,0,0.76,,,0.76,,,,,,2558.4,,,2559.16,,0.7,STANDARD MOTOR PRODUCTS,1315266,"(18.330512, -65.64462)"
01/01/2003 12:00:00 AM,00951HLSMDRD2KM,HOLSUM DE PUERTO RICO INC,RD 2 BO CANDELARIA KM 201,TOA BAJA,PR,,,NO,2051,2051,2052,,,,311812,311812,,,,,1.30E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,0,NA,NA,"(18.408056, -66.2375)"
01/01/2003 12:00:00 AM,00613RSTNDROUTE,CUTLER HAMMER ELECTRICAL CO,RD 2 KM 67.6 SANTANA INDUSTRIAL PARK,ARECIBO,PR,,,NO,2821,2821,3471,,,,335313,335313,,,,,1.30E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,14880,0,0,0,0,13283,0,0,0,0,0,0,28163,,0,0,,,,,,,,,,,,,,660,,,,660,,,,,,0,,,0,0,,,0,0,0,0,28823,,0,14880,,0,,,,,,,14880,,1.2,EATON CORP,NA,"(18.444873, -66.649872)"
01/01/2003 12:00:00 AM,00718DLLTMINDUS,DUAL-LITE MANUFACTURING INC,RD 31 INT 192,NAGUABO,PR,,,NO,3646,3646,,,,,335122,335122,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,,,,2096,2096,,,0,0,,,0,0,0,0,0,,,0,,,,,,2096,,,2096,,1.23,HUBBELL INC,1181858,"(18.212687, -65.74205)"
01/01/2003 12:00:00 AM,00706BXTRFCARR3,FENWAL INTERNATIONAL INC,RD 357 KM 0.8,MARICAO,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,DI(2-ETHYLHEXYL) PHTHALATE,117817,YES,TRI,NO,0,YES,R,Pounds,0,15.7,0,0,0,0,0,0,0,0,0,0,15.7,,0.1,0,,,,,,,,,,,,,,,,,,0,,,,,34846,34846,,,0,0,,,0,0,0,0,15.7,,,15.7,,,,,,34846,,,34861.7,15.7,0.93,FENWAL INTERNATIONAL INC,NA,"(18.18642, -66.985694)"
01/01/2003 12:00:00 AM,00757SNDSTRD537,HAMILTON SUNDSTRAND DE PUERTO RICO INC,RD 538 KM 0.7 FELICIA INDUSTRIAL PARK,SANTA ISABEL,PR,,,NO,3728,3728,3679,3677,3621,,336413,336413,,,,,1.30E+12,COBALT,7440484,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,1125,,,,1125,,,,,,0,,,0,0,,,0,0,0,0,1125,,,,,1125,,,,,,,1125,,1.1,UNITED TECHNOLOGIES CORP,71767344,"(17.960035, -66.405047)"
01/01/2003 12:00:00 AM,00757SNDSTRD537,HAMILTON SUNDSTRAND DE PUERTO RICO INC,RD 538 KM 0.7 FELICIA INDUSTRIAL PARK,SANTA ISABEL,PR,,,NO,3728,3728,3679,3677,3621,,336413,336413,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,532.6,,532.6,,598.4,,,,598.4,,,0,0,,,0,0,0,0,532.6,,,,,532.6,,,,598.4,,,1131,,0.98,UNITED TECHNOLOGIES CORP,71767344,"(17.960035, -66.405047)"
01/01/2003 12:00:00 AM,00694HRVYHRD686,HARVEY CARIBE LTD,RD 686 KM 17.3,VEGA BAJA,PR,,,NO,3643,3643,,,,,335931,335931,,,,,1.30E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,16977,,,,16977,,,0,0,,,0,0,0,0,0,,,,,0,,,,16977,,,16977,,1.44,HUBBELL INC,1181858,"(18.456294, -66.393856)"
01/01/2003 12:00:00 AM,00694HRVYHRD686,HARVEY CARIBE LTD,RD 686 KM 17.3,VEGA BAJA,PR,,,NO,3643,3643,,,,,335931,335931,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,0.75,,0.75,,2762,,,,2762,,,0,0,,,0,0,0,0,0.75,,,,,0.75,,,,2762,,,2762.75,,1.35,HUBBELL INC,1181858,"(18.456294, -66.393856)"
01/01/2003 12:00:00 AM,00701DPNTPHIGHW,BRISTOL-MYERS SQUIBB HOLDINGS PHARMA LTD LIABILITY CO,RD 686 KM 2.3,MANATI,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,0.08,0.08,0,,,0,0,0,0,0,,,0,,,100,0.08,,,,,100.08,0,0,BRISTOL-MYERS SQUIBB CO,1288497,"(18.4572, -66.47)"
01/01/2003 12:00:00 AM,00701DPNTPHIGHW,BRISTOL-MYERS SQUIBB HOLDINGS PHARMA LTD LIABILITY CO,RD 686 KM 2.3,MANATI,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,2.2,0,0,0,0,0,0,0,0,0,0,2.2,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,7.4,7.4,0,,,0,0,0,0,2.2,,,2.2,,,9321,7.4,,,,,9330.6,0,0,BRISTOL-MYERS SQUIBB CO,1288497,"(18.4572, -66.47)"
01/01/2003 12:00:00 AM,00763WRNRLCARRE,PFIZER PHARMACEUTICALS LLC,RD 689 KM 1.9,VEGA BAJA,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,2.22,0,0,0,0,0,0,0,0,0,0,2.22,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,2.22,,,2.2,,,,,,,,,2.2,,0,PFIZER INC,1326495,"(18.449113, -66.349336)"
01/01/2003 12:00:00 AM,00751STRTCRD701,STERI-TECH INC,RD 701 KM. 0.7 SALINAS INDUSTRIAL PARK,SALINAS,PR,,,NO,7389,7389,,,,,339112,339112,,,,,1.30E+12,ETHYLENE OXIDE,75218,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,46000,0,46000,,,NA,NA,"(17.97139, -66.30027)"
01/01/2003 12:00:00 AM,00654PHLPSPHILI,CHEVRON PHILLIPS CHEMICAL PUERTO RICO CORE LLC,RD 710  KM 13 LAS MAREAS WARD,GUAYAMA,PR,,,NO,2911,2911,NA,,,,324110,324110,,,,,1.30E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,1978,4384,7,0,0,0,0,0,0,0,0,0,6369,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,1,,1,0,,,0,0,0,0,6369,,,6369,,,,1,3322,,145004,,154696,4,0.75,CHEVRON PHILLIPS CHEMICAL CO LLC,152975665,"(17.947467, -66.145443)"
01/01/2003 12:00:00 AM,00654PHLPSPHILI,CHEVRON PHILLIPS CHEMICAL PUERTO RICO CORE LLC,RD 710  KM 13 LAS MAREAS WARD,GUAYAMA,PR,,,NO,2911,2911,NA,,,,324110,324110,,,,,1.30E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.01008,0,0,0,0,0,0,0,0,0,0,0.01008,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.01008,,,0.01008,,,,,,,,,0.01008,0,0.46,CHEVRON PHILLIPS CHEMICAL CO LLC,152975665,"(17.947467, -66.145443)"
01/01/2003 12:00:00 AM,00654PHLPSPHILI,CHEVRON PHILLIPS CHEMICAL PUERTO RICO CORE LLC,RD 710  KM 13 LAS MAREAS WARD,GUAYAMA,PR,,,NO,2911,2911,NA,,,,324110,324110,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0.07357,0,0,0,0,0,0,0,0,0,0,0.07357,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.07357,,,0.07357,,,,,,,,,0.07357,0,0.46,CHEVRON PHILLIPS CHEMICAL CO LLC,152975665,"(17.947467, -66.145443)"
01/01/2003 12:00:00 AM,00705BXTRHMERCE,BAXTER HEALTHCARE OF PUERTO RICO,RD 721 KM. 0.3 MERCEDITA SERRALLEZ RD,AIBONITO,PR,,,NO,3841,3841,,,,,339112,339112,,,,,1.30E+12,DI(2-ETHYLHEXYL) PHTHALATE,117817,YES,TRI,NO,0,YES,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,250,,0,0,,,,,,,,,,,,,,,,,,0,,,133416,,190624,324040,,,0,0,,,0,0,0,0,250,,,108,,,,,53969,324040,,,378117,,1.04,BAXTER INTERNATIONAL INC,5083209,"(18.137284, -66.259279)"
