"fecha","hora","delito","delitos_code","point_x","point_y","location","area_policiaca"
"2016-07-28T00:00:00.000","17:00:00","5","Escalamiento","18.33599843","-65.95333914","(18.33599843, -65.95333914)","Carolina"
"2016-07-28T00:00:00.000","10:48:00","6","Apropiacion Ilegal",,,,"Fajardo"
"2016-07-28T00:00:00.000","21:45:00","5","Escalamiento","18.37735502","-65.92906159","(18.37735502, -65.92906159)","Carolina"
"2016-07-28T00:00:00.000","13:30:00","7","Vehiculo Hurtado","18.1480718","-65.82466606","(18.1480718, -65.82466606)","Humacao"
"2016-07-28T00:00:00.000","10:00:00","6","Apropiacion Ilegal","18.1396466","-65.8001908","(18.1396466, -65.8001908)","Humacao"
"2016-07-28T00:00:00.000","18:32:00","5","Escalamiento","18.31061369","-66.06680367","(18.31061369, -66.06680367)","San Juan"
"2016-07-28T00:00:00.000","21:37:00","6","Apropiacion Ilegal",,,,"Carolina"
"2016-07-28T00:00:00.000","16:12:00","6","Apropiacion Ilegal","17.99085841","-66.60758835","(17.99085841, -66.60758835)","Ponce"
"2016-07-28T00:00:00.000","15:26:00","6","Apropiacion Ilegal","18.4156425","-66.05531053","(18.4156425, -66.05531053)","San Juan"
"2016-07-28T00:00:00.000","22:00:00","9","Otros","18.43413393","-65.87592924","(18.43413393, -65.87592924)","Carolina"
"2016-07-28T00:00:00.000","5:30:00","5","Escalamiento","18.36991539","-65.9822803","(18.36991539, -65.9822803)","Carolina"
"2016-07-28T00:00:00.000","15:40:00","9","Otros",,,,"Carolina"
"2016-07-28T00:00:00.000","23:00:00","6","Apropiacion Ilegal","18.45251707","-66.87992989","(18.45251707, -66.87992989)","Arecibo"
"2016-07-28T00:00:00.000","12:32:00","7","Vehiculo Hurtado","18.23548716","-66.12361536","(18.23548716, -66.12361536)","Caguas"
"2016-07-28T00:00:00.000","16:04:00","5","Escalamiento","18.06608388","-66.37778508","(18.06608388, -66.37778508)","Aibonito"
"2016-07-28T00:00:00.000","11:20:00","6","Apropiacion Ilegal","17.97365604","-66.11462156","(17.97365604, -66.11462156)","Guayama"
"2016-07-28T00:00:00.000","23:40:00","6","Apropiacion Ilegal","17.99866522","-66.61725532","(17.99866522, -66.61725532)","Ponce"
"2016-07-28T00:00:00.000","22:10:00","9","Otros",,,,"Aguadilla"
"2016-07-28T00:00:00.000","0:00:00","5","Escalamiento","18.00846106","-66.12021447","(18.00846106, -66.12021447)","Guayama"
"2016-07-28T00:00:00.000","14:49:00","6","Apropiacion Ilegal","18.42326023","-66.07417304","(18.42326023, -66.07417304)","San Juan"
"2016-07-28T00:00:00.000","16:58:00","6","Apropiacion Ilegal","17.96426444","-66.1328919","(17.96426444, -66.1328919)","Guayama"
"2016-07-28T00:00:00.000","17:00:00","5","Escalamiento","18.26085283","-67.11537226","(18.26085283, -67.11537226)","Mayaguez"
"2016-07-28T00:00:00.000","0:20:00","6","Apropiacion Ilegal","18.41891806","-66.05728409","(18.41891806, -66.05728409)","San Juan"
"2016-07-28T00:00:00.000","12:10:00","9","Otros","18.32004347","-66.88366136","(18.32004347, -66.88366136)","Utuado"
"2016-07-28T00:00:00.000","21:34:00","9","Otros","18.44795003","-67.10828867","(18.44795003, -67.10828867)","Aguadilla"
"2016-07-28T00:00:00.000","5:58:00","6","Apropiacion Ilegal","18.39031768","-66.14507075","(18.39031768, -66.14507075)","Bayamon"
"2016-07-28T00:00:00.000","15:00:00","6","Apropiacion Ilegal","18.45732466","-66.60735943","(18.45732466, -66.60735943)","Arecibo"
"2016-07-27T00:00:00.000","13:50:00","6","Apropiacion Ilegal","18.11847473","-66.14210606","(18.11847473, -66.14210606)","Guayama"
"2016-07-27T00:00:00.000","17:55:00","5","Escalamiento","18.03682842","-66.57331254","(18.03682842, -66.57331254)","Ponce"
"2016-07-27T00:00:00.000","23:45:00","6","Apropiacion Ilegal","18.24055141","-66.01104565","(18.24055141, -66.01104565)","Caguas"
"2016-07-27T00:00:00.000","17:57:00","9","Otros",,,,"Aguadilla"
"2016-07-27T00:00:00.000","22:46:00","9","Otros","18.29612766","-65.92679492","(18.29612766, -65.92679492)","Carolina"
"2016-07-27T00:00:00.000","0:15:00","9","Otros","18.28733166","-65.91421258","(18.28733166, -65.91421258)","Carolina"
"2016-07-27T00:00:00.000","17:00:00","5","Escalamiento","18.02596578","-66.53349906","(18.02596578, -66.53349906)","Ponce"
"2016-07-27T00:00:00.000","0:50:00","4","Agresion Agravada","18.39859138","-66.05078127","(18.39859138, -66.05078127)","San Juan"
"2016-07-27T00:00:00.000","4:00:00","6","Apropiacion Ilegal","18.47402599","-66.7192467","(18.47402599, -66.7192467)","Arecibo"
"2016-07-27T00:00:00.000","11:30:00","6","Apropiacion Ilegal",,,,"Aguadilla"
"2016-07-27T00:00:00.000","17:26:00","4","Agresion Agravada","18.22214739","-66.04956023","(18.22214739, -66.04956023)","Caguas"
"2016-07-27T00:00:00.000","22:48:00","7","Vehiculo Hurtado","18.46643315","-66.09197584","(18.46643315, -66.09197584)","San Juan"
"2016-07-27T00:00:00.000","8:30:00","6","Apropiacion Ilegal","18.37125132","-66.01408507","(18.37125132, -66.01408507)","Carolina"
"2016-07-27T00:00:00.000","21:10:00","9","Otros","18.36054405","-65.94281709","(18.36054405, -65.94281709)","Carolina"
"2016-07-27T00:00:00.000","17:50:00","9","Otros","18.38044236","-65.88982264","(18.38044236, -65.88982264)","Carolina"
"2016-07-27T00:00:00.000","0:38:00","1","Asesinato","18.21862993","-66.01313331","(18.21862993, -66.01313331)","Caguas"
"2016-07-27T00:00:00.000","17:47:00","6","Apropiacion Ilegal","18.24281838","-67.16070176","(18.24281838, -67.16070176)","Mayaguez"
"2016-07-27T00:00:00.000","10:07:00","6","Apropiacion Ilegal","18.4224709","-66.04045262","(18.4224709, -66.04045262)","San Juan"
"2016-07-27T00:00:00.000","18:20:00","6","Apropiacion Ilegal","18.04508494","-66.50962843","(18.04508494, -66.50962843)","Ponce"
"2016-07-27T00:00:00.000","3:30:00","1","Asesinato","18.32245003","-66.02420253","(18.32245003, -66.02420253)","Carolina"
"2016-07-27T00:00:00.000","18:50:00","6","Apropiacion Ilegal","18.39343068","-66.00035449","(18.39343068, -66.00035449)","Carolina"
"2016-07-27T00:00:00.000","16:00:00","6","Apropiacion Ilegal","18.20111668","-66.41125571","(18.20111668, -66.41125571)","Aibonito"
"2016-07-27T00:00:00.000","14:20:00","3","Robo","18.4065595","-65.98082723","(18.4065595, -65.98082723)","Carolina"
"2016-07-27T00:00:00.000","17:08:00","4","Agresion Agravada","18.45103657","-66.07957362","(18.45103657, -66.07957362)","San Juan"
"2016-07-27T00:00:00.000","14:59:00","9","Otros","18.33922349","-67.12128315","(18.33922349, -67.12128315)","Aguadilla"
"2016-07-27T00:00:00.000","9:58:00","5","Escalamiento","18.40689856","-66.03382693","(18.40689856, -66.03382693)","San Juan"
"2016-07-27T00:00:00.000","10:40:00","7","Vehiculo Hurtado","18.43924233","-66.57873026","(18.43924233, -66.57873026)","Arecibo"
"2016-07-27T00:00:00.000","13:18:00","6","Apropiacion Ilegal","18.42231909","-66.0673586","(18.42231909, -66.0673586)","San Juan"
"2016-07-27T00:00:00.000","3:10:00","9","Otros",,,,"Utuado"
"2016-07-27T00:00:00.000","5:57:00","6","Apropiacion Ilegal","18.43173831","-66.43110336","(18.43173831, -66.43110336)","Bayamon"
"2016-07-27T00:00:00.000","16:00:00","9","Otros",,,,"Carolina"
"2016-07-27T00:00:00.000","12:00:00","5","Escalamiento","18.0477636","-66.68251578","(18.0477636, -66.68251578)","Ponce"
"2016-07-27T00:00:00.000","22:51:00","5","Escalamiento","18.22401843","-65.91764432","(18.22401843, -65.91764432)","Caguas"
"2016-07-27T00:00:00.000","10:00:00","3","Robo","18.37697235","-65.90015778","(18.37697235, -65.90015778)","Carolina"
"2016-07-27T00:00:00.000","16:05:00","4","Agresion Agravada","18.40156934","-66.04005713","(18.40156934, -66.04005713)","San Juan"
"2016-07-27T00:00:00.000","12:00:00","6","Apropiacion Ilegal","18.33587983","-66.46866083","(18.33587983, -66.46866083)","Arecibo"
"2016-07-27T00:00:00.000","23:44:00","4","Agresion Agravada","18.00966983","-66.62611785","(18.00966983, -66.62611785)","Ponce"
"2016-07-27T00:00:00.000","23:44:00","4","Agresion Agravada","18.00966983","-66.62611785","(18.00966983, -66.62611785)","Ponce"
"2016-07-27T00:00:00.000","21:41:00","7","Vehiculo Hurtado","18.40343409","-66.11578635","(18.40343409, -66.11578635)","Bayamon"
"2016-07-27T00:00:00.000","15:39:00","6","Apropiacion Ilegal",,,,"Fajardo"
"2016-07-27T00:00:00.000","17:26:00","1","Asesinato","18.2221567","-66.0495527","(18.2221567, -66.0495527)","Caguas"
"2016-07-27T00:00:00.000","17:34:00","4","Agresion Agravada","18.3586828","-66.17462177","(18.3586828, -66.17462177)","Bayamon"
"2016-07-27T00:00:00.000","8:30:00","6","Apropiacion Ilegal","17.97842566","-66.06937614","(17.97842566, -66.06937614)","Guayama"
"2016-07-27T00:00:00.000","9:00:00","9","Otros","18.37697235","-65.90015778","(18.37697235, -65.90015778)","Carolina"
"2016-07-27T00:00:00.000","14:17:00","6","Apropiacion Ilegal","18.42469158","-66.07530559","(18.42469158, -66.07530559)","San Juan"
"2016-07-27T00:00:00.000","8:40:00","6","Apropiacion Ilegal","17.98743887","-66.65306929","(17.98743887, -66.65306929)","Ponce"
"2016-07-27T00:00:00.000","22:41:00","9","Otros","18.26788711","-66.69954275","(18.26788711, -66.69954275)","Utuado"
"2016-07-27T00:00:00.000","8:00:00","3","Robo","18.50128068","-67.01873827","(18.50128068, -67.01873827)","Aguadilla"
"2016-07-27T00:00:00.000","14:00:00","9","Otros","18.36951374","-66.0181819","(18.36951374, -66.0181819)","Carolina"
"2016-07-27T00:00:00.000","16:01:00","5","Escalamiento","18.3999066","-66.07995355","(18.3999066, -66.07995355)","San Juan"
"2016-07-27T00:00:00.000","21:00:00","6","Apropiacion Ilegal","18.38040534","-65.97800814","(18.38040534, -65.97800814)","Carolina"
"2016-07-27T00:00:00.000","15:00:00","6","Apropiacion Ilegal","18.24806244","-66.20540293","(18.24806244, -66.20540293)","Aibonito"
"2016-07-27T00:00:00.000","10:15:00","3","Robo","18.45174787","-66.04356258","(18.45174787, -66.04356258)","San Juan"
"2016-07-27T00:00:00.000","13:42:00","9","Otros","18.27336419","-66.88706107","(18.27336419, -66.88706107)","Utuado"
"2016-07-27T00:00:00.000","5:00:00","7","Vehiculo Hurtado","18.43054966","-66.44198878","(18.43054966, -66.44198878)","Arecibo"
"2016-07-27T00:00:00.000","12:54:00","5","Escalamiento",,,,"Carolina"
"2016-07-27T00:00:00.000","9:30:00","6","Apropiacion Ilegal","18.37150637","-66.01054208","(18.37150637, -66.01054208)","Carolina"
"2016-07-27T00:00:00.000","19:24:00","6","Apropiacion Ilegal","18.3380264","-66.0688962","(18.3380264, -66.0688962)","San Juan"
"2016-07-27T00:00:00.000","21:30:00","9","Otros","18.05608783","-66.86863918","(18.05608783, -66.86863918)","Ponce"
"2016-07-27T00:00:00.000","19:32:00","9","Otros","18.42980496","-67.15396826","(18.42980496, -67.15396826)","Aguadilla"
"2016-07-27T00:00:00.000","8:58:00","6","Apropiacion Ilegal","18.23505905","-66.03058621","(18.23505905, -66.03058621)","Caguas"
"2016-07-27T00:00:00.000","10:48:00","7","Vehiculo Hurtado","18.39929053","-66.25191864","(18.39929053, -66.25191864)","Bayamon"
"2016-07-27T00:00:00.000","21:53:00","6","Apropiacion Ilegal","18.40767302","-66.00997025","(18.40767302, -66.00997025)","San Juan"
"2016-07-27T00:00:00.000","17:48:00","9","Otros","18.41563945","-67.14871729","(18.41563945, -67.14871729)","Aguadilla"
"2016-07-27T00:00:00.000","15:00:00","5","Escalamiento","18.2687762","-66.44587615","(18.2687762, -66.44587615)","Arecibo"
"2016-07-27T00:00:00.000","14:00:00","6","Apropiacion Ilegal","18.43788255","-66.05673315","(18.43788255, -66.05673315)","San Juan"
"2016-07-27T00:00:00.000","3:00:00","5","Escalamiento","18.44785238","-66.54128708","(18.44785238, -66.54128708)","Arecibo"
"2016-07-27T00:00:00.000","16:50:00","6","Apropiacion Ilegal","18.33242414","-65.94815261","(18.33242414, -65.94815261)","Carolina"
"2016-07-27T00:00:00.000","8:30:00","6","Apropiacion Ilegal","18.44746682","-66.17026993","(18.44746682, -66.17026993)","Bayamon"
"2016-07-27T00:00:00.000","10:14:00","9","Otros","18.43158952","-66.00341902","(18.43158952, -66.00341902)","Carolina"
"2016-07-27T00:00:00.000","12:55:00","6","Apropiacion Ilegal","18.37941201","-67.18505855","(18.37941201, -67.18505855)","Aguadilla"
"2016-07-27T00:00:00.000","8:30:00","5","Escalamiento","18.17534727","-65.86270307","(18.17534727, -65.86270307)","Humacao"
"2016-07-27T00:00:00.000","23:28:00","9","Otros","18.33654054","-67.00079623","(18.33654054, -67.00079623)","Aguadilla"
"2016-07-27T00:00:00.000","7:53:00","6","Apropiacion Ilegal","18.22485175","-66.05214592","(18.22485175, -66.05214592)","Caguas"
"2016-07-27T00:00:00.000","19:17:00","6","Apropiacion Ilegal","18.24774468","-66.15899082","(18.24774468, -66.15899082)","Caguas"
"2016-07-27T00:00:00.000","12:58:00","9","Otros","18.35608321","-66.03339211","(18.35608321, -66.03339211)","Carolina"
"2016-07-27T00:00:00.000","12:00:00","5","Escalamiento","17.99648318","-66.63359332","(17.99648318, -66.63359332)","Ponce"
"2016-07-27T00:00:00.000","19:52:00","4","Agresion Agravada","18.37393988","-66.02417589","(18.37393988, -66.02417589)","Carolina"
"2016-07-27T00:00:00.000","21:05:00","6","Apropiacion Ilegal","18.37074733","-65.9716746","(18.37074733, -65.9716746)","Carolina"
"2016-07-27T00:00:00.000","7:45:00","3","Robo","18.45155139","-66.05070157","(18.45155139, -66.05070157)","San Juan"
"2016-07-27T00:00:00.000","23:09:00","7","Vehiculo Hurtado","18.45259702","-66.07415069","(18.45259702, -66.07415069)","San Juan"
"2016-07-27T00:00:00.000","14:38:00","6","Apropiacion Ilegal","17.96981085","-66.10364407","(17.96981085, -66.10364407)","Guayama"
"2016-07-27T00:00:00.000","21:37:00","9","Otros","18.21923977","-66.78057368","(18.21923977, -66.78057368)","Utuado"
"2016-07-27T00:00:00.000","10:20:00","6","Apropiacion Ilegal","18.39402282","-66.00043841","(18.39402282, -66.00043841)","Carolina"
"2016-07-27T00:00:00.000","10:00:00","6","Apropiacion Ilegal","18.21914215","-66.22662612","(18.21914215, -66.22662612)","Aibonito"
"2016-07-27T00:00:00.000","11:30:00","9","Otros","18.34758205","-66.00522471","(18.34758205, -66.00522471)","Carolina"
"2016-07-27T00:00:00.000","19:00:00","6","Apropiacion Ilegal","17.9927148","-66.08303545","(17.9927148, -66.08303545)","Guayama"
"2016-07-27T00:00:00.000","4:28:00","3","Robo","18.34828805","-66.21070698","(18.34828805, -66.21070698)","Bayamon"
"2016-07-27T00:00:00.000","10:00:00","5","Escalamiento","18.14481059","-65.84015865","(18.14481059, -65.84015865)","Humacao"
"2016-07-27T00:00:00.000","14:24:00","4","Agresion Agravada","18.17987632","-66.83592727","(18.17987632, -66.83592727)","Utuado"
"2016-07-27T00:00:00.000","17:26:00","4","Agresion Agravada","18.2221352","-66.04956326","(18.2221352, -66.04956326)","Caguas"
"2016-07-27T00:00:00.000","8:54:00","5","Escalamiento","18.28498444","-66.04320717","(18.28498444, -66.04320717)","Caguas"
"2016-07-27T00:00:00.000","19:40:00","6","Apropiacion Ilegal",,,,"Humacao"
"2016-07-27T00:00:00.000","8:00:00","9","Otros","18.44293741","-66.01061946","(18.44293741, -66.01061946)","Carolina"
"2016-07-27T00:00:00.000","8:15:00","5","Escalamiento","18.22349151","-66.17113833","(18.22349151, -66.17113833)","Aibonito"
"2016-07-27T00:00:00.000","15:50:00","9","Otros","18.42677449","-65.88021067","(18.42677449, -65.88021067)","Carolina"
"2016-07-27T00:00:00.000","12:00:00","6","Apropiacion Ilegal","18.17748606","-67.00996892","(18.17748606, -67.00996892)","Mayaguez"
"2016-07-27T00:00:00.000","10:00:00","5","Escalamiento","18.44927792","-66.30425008","(18.44927792, -66.30425008)","Bayamon"
"2016-07-27T00:00:00.000","16:30:00","6","Apropiacion Ilegal","17.97512682","-66.2934028","(17.97512682, -66.2934028)","Guayama"
"2016-07-27T00:00:00.000","10:40:00","6","Apropiacion Ilegal","18.01548026","-66.61582625","(18.01548026, -66.61582625)","Ponce"
"2016-07-27T00:00:00.000","18:11:00","5","Escalamiento","18.46339145","-66.11656543","(18.46339145, -66.11656543)","San Juan"
"2016-07-27T00:00:00.000","21:49:00","7","Vehiculo Hurtado","18.39839399","-66.04348161","(18.39839399, -66.04348161)","San Juan"
"2016-07-27T00:00:00.000","18:56:00","6","Apropiacion Ilegal","18.16036995","-66.74172315","(18.16036995, -66.74172315)","Utuado"
"2016-07-27T00:00:00.000","17:01:00","6","Apropiacion Ilegal","18.23703171","-66.04057926","(18.23703171, -66.04057926)","Caguas"
"2016-07-27T00:00:00.000","0:38:00","4","Agresion Agravada","18.21862993","-66.01313331","(18.21862993, -66.01313331)","Caguas"
"2016-07-27T00:00:00.000","7:22:00","6","Apropiacion Ilegal","18.43343289","-66.03813824","(18.43343289, -66.03813824)","San Juan"
"2016-07-27T00:00:00.000","1:38:00","6","Apropiacion Ilegal","18.39182429","-66.15039777","(18.39182429, -66.15039777)","Bayamon"
"2016-07-27T00:00:00.000","15:10:00","3","Robo","18.39020595","-66.63704651","(18.39020595, -66.63704651)","Arecibo"
"2016-07-27T00:00:00.000","7:55:00","6","Apropiacion Ilegal","18.43821312","-66.18476448","(18.43821312, -66.18476448)","Bayamon"
"2016-07-27T00:00:00.000","21:30:00","1","Asesinato","18.36342876","-66.25655901","(18.36342876, -66.25655901)","Bayamon"
"2016-07-27T00:00:00.000","1:15:00","4","Agresion Agravada","18.2293833","-66.04016334","(18.2293833, -66.04016334)","Caguas"
"2016-07-27T00:00:00.000","18:59:00","6","Apropiacion Ilegal","18.2452954","-66.02984247","(18.2452954, -66.02984247)","Caguas"
"2016-07-27T00:00:00.000","8:30:00","6","Apropiacion Ilegal","18.19852852","-67.15116577","(18.19852852, -67.15116577)","Mayaguez"
"2016-07-27T00:00:00.000","12:19:00","9","Otros","18.4436461","-66.01767698","(18.4436461, -66.01767698)","Carolina"
"2016-07-27T00:00:00.000","9:23:00","5","Escalamiento","18.23219603","-66.03665231","(18.23219603, -66.03665231)","Caguas"
"2016-07-27T00:00:00.000","17:55:00","6","Apropiacion Ilegal","18.08114151","-66.56333608","(18.08114151, -66.56333608)","Ponce"
"2016-07-27T00:00:00.000","5:15:00","5","Escalamiento","18.39241376","-66.164143","(18.39241376, -66.164143)","Bayamon"
"2016-07-27T00:00:00.000","23:50:00","9","Otros","18.43760376","-66.00574824","(18.43760376, -66.00574824)","Carolina"
"2016-07-27T00:00:00.000","19:00:00","6","Apropiacion Ilegal","18.4069103","-66.77884941","(18.4069103, -66.77884941)","Arecibo"
"2016-07-27T00:00:00.000","21:00:00","5","Escalamiento",,,,"Aguadilla"
"2016-07-27T00:00:00.000","18:56:00","9","Otros",,,,"Utuado"
"2016-07-27T00:00:00.000","0:07:00","6","Apropiacion Ilegal","18.4423324","-66.06305112","(18.4423324, -66.06305112)","San Juan"
"2016-07-27T00:00:00.000","6:55:00","5","Escalamiento","18.43848112","-66.06003353","(18.43848112, -66.06003353)","San Juan"
"2016-07-27T00:00:00.000","3:10:00","4","Agresion Agravada","18.19278104","-66.86450862","(18.19278104, -66.86450862)","Utuado"
"2016-07-27T00:00:00.000","22:38:00","6","Apropiacion Ilegal","18.37163531","-66.04392834","(18.37163531, -66.04392834)","San Juan"
"2016-07-27T00:00:00.000","11:30:00","9","Otros",,,,"Aguadilla"
"2016-07-27T00:00:00.000","3:10:00","9","Otros",,,,"Utuado"
"2016-07-27T00:00:00.000","16:32:00","6","Apropiacion Ilegal","18.23798846","-66.15823541","(18.23798846, -66.15823541)","Caguas"
"2016-07-26T00:00:00.000","4:41:00","3","Robo","18.35595877","-66.26677373","(18.35595877, -66.26677373)","Bayamon"
"2016-07-26T00:00:00.000","21:55:00","4","Agresion Agravada","18.22582171","-65.91082214","(18.22582171, -65.91082214)","Caguas"
"2016-07-26T00:00:00.000","17:52:00","9","Otros","18.2677405","-66.70113365","(18.2677405, -66.70113365)","Utuado"
"2016-07-26T00:00:00.000","2:30:00","3","Robo","18.47550369","-66.69748272","(18.47550369, -66.69748272)","Arecibo"
"2016-07-26T00:00:00.000","23:48:00","6","Apropiacion Ilegal","18.02317643","-66.78763101","(18.02317643, -66.78763101)","Ponce"
"2016-07-26T00:00:00.000","13:31:00","5","Escalamiento",,,,"Humacao"
"2016-07-26T00:00:00.000","22:14:00","7","Vehiculo Hurtado",,,,"Fajardo"
"2016-07-26T00:00:00.000","13:55:00","6","Apropiacion Ilegal","18.35114627","-66.07365603","(18.35114627, -66.07365603)","San Juan"
"2016-07-26T00:00:00.000","12:00:00","5","Escalamiento","18.38177834","-65.86981453","(18.38177834, -65.86981453)","Carolina"
"2016-07-26T00:00:00.000","3:30:00","9","Otros",,,,"Carolina"
"2016-07-26T00:00:00.000","1:17:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","9:28:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","9:35:00","6","Apropiacion Ilegal","18.04298655","-66.57909347","(18.04298655, -66.57909347)","Ponce"
"2016-07-26T00:00:00.000","15:30:00","4","Agresion Agravada",,,,"Carolina"
"2016-07-26T00:00:00.000","14:08:00","3","Robo","18.49168953","-66.39765076","(18.49168953, -66.39765076)","Bayamon"
"2016-07-26T00:00:00.000","0:24:00","6","Apropiacion Ilegal","18.26961078","-66.71150885","(18.26961078, -66.71150885)","Utuado"
"2016-07-26T00:00:00.000","1:57:00","7","Vehiculo Hurtado","18.38361417","-66.18139326","(18.38361417, -66.18139326)","Bayamon"
"2016-07-26T00:00:00.000","7:00:00","5","Escalamiento","18.03256892","-66.60045278","(18.03256892, -66.60045278)","Ponce"
"2016-07-26T00:00:00.000","20:41:00","5","Escalamiento","18.41046197","-66.08880972","(18.41046197, -66.08880972)","San Juan"
"2016-07-26T00:00:00.000","12:57:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","6:00:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","9:00:00","6","Apropiacion Ilegal","18.11340394","-66.1613552","(18.11340394, -66.1613552)","Guayama"
"2016-07-26T00:00:00.000","21:54:00","5","Escalamiento","18.35705529","-66.05956325","(18.35705529, -66.05956325)","San Juan"
"2016-07-26T00:00:00.000","11:30:00","4","Agresion Agravada","17.99707261","-66.65570867","(17.99707261, -66.65570867)","Ponce"
"2016-07-26T00:00:00.000","16:50:00","9","Otros","18.37767739","-65.92802412","(18.37767739, -65.92802412)","Carolina"
"2016-07-26T00:00:00.000","17:00:00","6","Apropiacion Ilegal","18.47912471","-66.77012281","(18.47912471, -66.77012281)","Arecibo"
"2016-07-26T00:00:00.000","11:01:00","6","Apropiacion Ilegal","18.35899785","-66.07438626","(18.35899785, -66.07438626)","San Juan"
"2016-07-26T00:00:00.000","11:30:00","4","Agresion Agravada","17.99707261","-66.65570867","(17.99707261, -66.65570867)","Ponce"
"2016-07-26T00:00:00.000","15:23:00","9","Otros",,,,"Carolina"
"2016-07-26T00:00:00.000","9:30:00","6","Apropiacion Ilegal","18.40901837","-65.97099389","(18.40901837, -65.97099389)","Carolina"
"2016-07-26T00:00:00.000","16:30:00","5","Escalamiento","18.45127391","-66.54368111","(18.45127391, -66.54368111)","Arecibo"
"2016-07-26T00:00:00.000","8:34:00","6","Apropiacion Ilegal","18.35652284","-67.06423491","(18.35652284, -67.06423491)","Aguadilla"
"2016-07-26T00:00:00.000","17:00:00","9","Otros","18.31725652","-67.19158997","(18.31725652, -67.19158997)","Aguadilla"
"2016-07-26T00:00:00.000","12:49:00","9","Otros",,,,"Carolina"
"2016-07-26T00:00:00.000","11:35:00","9","Otros","18.39238237","-66.23922619","(18.39238237, -66.23922619)","Carolina"
"2016-07-26T00:00:00.000","16:49:00","1","Asesinato","18.25804029","-66.11756893","(18.25804029, -66.11756893)","Caguas"
"2016-07-26T00:00:00.000","3:05:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","13:30:00","5","Escalamiento","18.40605217","-66.05201867","(18.40605217, -66.05201867)","San Juan"
"2016-07-26T00:00:00.000","5:02:00","3","Robo","18.45043876","-66.16497391","(18.45043876, -66.16497391)","Bayamon"
"2016-07-26T00:00:00.000","0:49:00","5","Escalamiento","18.40275857","-66.00629295","(18.40275857, -66.00629295)","San Juan"
"2016-07-26T00:00:00.000","10:00:00","4","Agresion Agravada","18.29494581","-66.50672999","(18.29494581, -66.50672999)","Arecibo"
"2016-07-26T00:00:00.000","15:00:00","6","Apropiacion Ilegal",,,,"Aguadilla"
"2016-07-26T00:00:00.000","1:10:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","1:00:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","11:00:00","5","Escalamiento","18.18351633","-65.84517343","(18.18351633, -65.84517343)","Humacao"
"2016-07-26T00:00:00.000","8:00:00","6","Apropiacion Ilegal","18.40672928","-66.03280478","(18.40672928, -66.03280478)","San Juan"
"2016-07-26T00:00:00.000","21:10:00","6","Apropiacion Ilegal","18.04964836","-66.5475914","(18.04964836, -66.5475914)","Ponce"
"2016-07-26T00:00:00.000","2:25:00","3","Robo","18.42187611","-66.09894983","(18.42187611, -66.09894983)","San Juan"
"2016-07-26T00:00:00.000","9:20:00","5","Escalamiento","18.21432267","-66.2882285","(18.21432267, -66.2882285)","Aibonito"
"2016-07-26T00:00:00.000","16:58:00","7","Vehiculo Hurtado","18.36518714","-66.07534362","(18.36518714, -66.07534362)","San Juan"
"2016-07-26T00:00:00.000","13:00:00","9","Otros",,,,"Carolina"
"2016-07-26T00:00:00.000","9:48:00","9","Otros","18.49248363","-67.0070081","(18.49248363, -67.0070081)","Aguadilla"
"2016-07-26T00:00:00.000","5:19:00","9","Otros","18.34980179","-65.99897929","(18.34980179, -65.99897929)","Carolina"
"2016-07-26T00:00:00.000","11:30:00","6","Apropiacion Ilegal","17.99085841","-66.60758835","(17.99085841, -66.60758835)","Ponce"
"2016-07-26T00:00:00.000","16:17:00","6","Apropiacion Ilegal","18.41620891","-66.15108439","(18.41620891, -66.15108439)","Bayamon"
"2016-07-26T00:00:00.000","14:25:00","6","Apropiacion Ilegal","18.22964278","-66.79092087","(18.22964278, -66.79092087)","Utuado"
"2016-07-26T00:00:00.000","15:20:00","9","Otros","18.40598946","-65.96833198","(18.40598946, -65.96833198)","Carolina"
"2016-07-26T00:00:00.000","1:08:00","3","Robo","18.38309826","-66.09291965","(18.38309826, -66.09291965)","San Juan"
"2016-07-26T00:00:00.000","11:40:00","6","Apropiacion Ilegal","18.05275717","-66.51908085","(18.05275717, -66.51908085)","Ponce"
"2016-07-26T00:00:00.000","19:35:00","7","Vehiculo Hurtado","18.41229844","-66.04826822","(18.41229844, -66.04826822)","San Juan"
"2016-07-26T00:00:00.000","4:00:00","9","Otros","18.4621068","-67.01190207","(18.4621068, -67.01190207)","Aguadilla"
"2016-07-26T00:00:00.000","7:57:00","7","Vehiculo Hurtado","18.41987992","-65.98247545","(18.41987992, -65.98247545)","Carolina"
"2016-07-26T00:00:00.000","20:54:00","6","Apropiacion Ilegal","18.46602232","-66.10913786","(18.46602232, -66.10913786)","San Juan"
"2016-07-26T00:00:00.000","22:00:00","6","Apropiacion Ilegal","18.39955895","-65.96764571","(18.39955895, -65.96764571)","Carolina"
